Model,MDO34,
-0.05332,-0.42,-0.6
-0.0533,-0.38,-0.6
-0.05328,-0.42,-0.6
-0.05326,-0.38,-0.6
-0.05324,-0.38,-0.6
-0.05322,-0.38,-0.6
-0.0532,-0.38,-0.6
-0.05318,-0.38,-0.6
-0.05316,-0.42,-0.6
-0.05314,-0.38,-0.6
-0.05312,-0.38,-0.6
-0.0531,-0.38,-0.6
-0.05308,-0.38,-0.56
-0.05306,-0.38,-0.6
-0.05304,-0.38,-0.6
-0.05302,-0.42,-0.56
-0.053,-0.34,-0.6
-0.05298,-0.34,-0.6
-0.05296,-0.34,-0.56
-0.05294,-0.38,-0.56
-0.05292,-0.34,-0.6
-0.0529,-0.38,-0.6
-0.05288,-0.38,-0.6
-0.05286,-0.38,-0.6
-0.05284,-0.34,-0.6
-0.05282,-0.34,-0.6
-0.0528,-0.34,-0.6
-0.05278,-0.34,-0.56
-0.05276,-0.34,-0.6
-0.05274,-0.34,-0.56
-0.05272,-0.38,-0.6
-0.0527,-0.34,-0.6
-0.05268,-0.34,-0.6
-0.05266,-0.34,-0.56
-0.05264,-0.3,-0.6
-0.05262,-0.38,-0.56
-0.0526,-0.3,-0.6
-0.05258,-0.3,-0.6
-0.05256,-0.34,-0.56
-0.05254,-0.34,-0.6
-0.05252,-0.3,-0.56
-0.0525,-0.34,-0.56
-0.05248,-0.3,-0.56
-0.05246,-0.3,-0.56
-0.05244,-0.3,-0.56
-0.05242,-0.3,-0.56
-0.0524,-0.34,-0.6
-0.05238,-0.3,-0.56
-0.05236,-0.3,-0.56
-0.05234,-0.3,-0.6
-0.05232,-0.3,-0.52
-0.0523,-0.3,-0.56
-0.05228,-0.3,-0.6
-0.05226,-0.3,-0.6
-0.05224,-0.26,-0.56
-0.05222,-0.3,-0.56
-0.0522,-0.26,-0.56
-0.05218,-0.3,-0.56
-0.05216,-0.26,-0.56
-0.05214,-0.26,-0.6
-0.05212,-0.26,-0.6
-0.0521,-0.26,-0.56
-0.05208,-0.3,-0.56
-0.05206,-0.22,-0.56
-0.05204,-0.26,-0.56
-0.05202,-0.26,-0.56
-0.052,-0.22,-0.6
-0.05198,-0.22,-0.6
-0.05196,-0.26,-0.56
-0.05194,-0.22,-0.56
-0.05192,-0.26,-0.56
-0.0519,-0.22,-0.56
-0.05188,-0.26,-0.56
-0.05186,-0.22,-0.56
-0.05184,-0.26,-0.56
-0.05182,-0.22,-0.56
-0.0518,-0.22,-0.56
-0.05178,-0.26,-0.56
-0.05176,-0.22,-0.56
-0.05174,-0.22,-0.56
-0.05172,-0.22,-0.56
-0.0517,-0.22,-0.56
-0.05168,-0.22,-0.56
-0.05166,-0.18,-0.52
-0.05164,-0.18,-0.56
-0.05162,-0.18,-0.52
-0.0516,-0.18,-0.56
-0.05158,-0.18,-0.56
-0.05156,-0.22,-0.52
-0.05154,-0.22,-0.56
-0.05152,-0.18,-0.56
-0.0515,-0.22,-0.56
-0.05148,-0.18,-0.56
-0.05146,-0.18,-0.56
-0.05144,-0.22,-0.56
-0.05142,-0.18,-0.56
-0.0514,-0.18,-0.56
-0.05138,-0.14,-0.56
-0.05136,-0.18,-0.56
-0.05134,-0.18,-0.52
-0.05132,-0.14,-0.56
-0.0513,-0.18,-0.52
-0.05128,-0.18,-0.52
-0.05126,-0.14,-0.52
-0.05124,-0.18,-0.52
-0.05122,-0.14,-0.52
-0.0512,-0.14,-0.52
-0.05118,-0.14,-0.52
-0.05116,-0.09999999,-0.52
-0.05114,-0.14,-0.52
-0.05112,-0.14,-0.52
-0.0511,-0.09999999,-0.52
-0.05108,-0.14,-0.52
-0.05106,-0.14,-0.52
-0.05104,-0.14,-0.56
-0.05102,-0.14,-0.56
-0.051,-0.14,-0.56
-0.05098,-0.09999999,-0.52
-0.05096,-0.09999999,-0.52
-0.05094,-0.09999999,-0.52
-0.05092,-0.14,-0.56
-0.0509,-0.14,-0.48
-0.05088,-0.09999999,-0.52
-0.05086,-0.09999999,-0.52
-0.05084,-0.09999999,-0.52
-0.05082,-0.09999999,-0.52
-0.0508,-0.09999999,-0.52
-0.05078,-0.09999999,-0.52
-0.05076,-0.09999999,-0.52
-0.05074,-0.09999999,-0.52
-0.05072,-0.06,-0.52
-0.0507,-0.06,-0.52
-0.05068,-0.06,-0.52
-0.05066,-0.06,-0.52
-0.05064,-0.09999999,-0.52
-0.05062,-0.06,-0.52
-0.0506,-0.06,-0.48
-0.05058,-0.06,-0.48
-0.05056,-0.06,-0.48
-0.05054,-0.06,-0.52
-0.05052,-0.06,-0.52
-0.0505,-0.06,-0.52
-0.05048,-0.06,-0.52
-0.05046,-0.06,-0.52
-0.05044,-0.06,-0.52
-0.05042,-0.06,-0.48
-0.0504,-0.02,-0.52
-0.05038,-0.06,-0.48
-0.05036,-0.06,-0.52
-0.05034,-0.06,-0.52
-0.05032,-0.02,-0.48
-0.0503,-0.02,-0.52
-0.05028,-0.06,-0.48
-0.05026,-0.02,-0.52
-0.05024,-0.02,-0.44
-0.05022,-0.02,-0.48
-0.0502,-0.02,-0.52
-0.05018,-0.02,-0.48
-0.05016,0.02,-0.52
-0.05014,-0.02,-0.48
-0.05012,-0.02,-0.48
-0.0501,-0.02,-0.48
-0.05008,-0.02,-0.48
-0.05006,-0.02,-0.52
-0.05004,0.02,-0.48
-0.05002,-0.02,-0.52
-0.05,0.02,-0.52
-0.04998,0.02,-0.48
-0.04996,0.02,-0.48
-0.04994,-0.02,-0.48
-0.04992,0.06,-0.52
-0.0499,0.02,-0.48
-0.04988,0.02,-0.48
-0.04986,0.02,-0.48
-0.04984,0.02,-0.48
-0.04982,0.02,-0.48
-0.0498,0.06,-0.48
-0.04978,0.06,-0.44
-0.04976,0.06,-0.48
-0.04974,0.02,-0.48
-0.04972,0.06,-0.48
-0.0497,0.02,-0.48
-0.04968,0.06,-0.44
-0.04966,0.06,-0.48
-0.04964,0.06,-0.48
-0.04962,0.06,-0.44
-0.0496,0.06,-0.48
-0.04958,0.06,-0.44
-0.04956,0.06,-0.48
-0.04954,0.06,-0.48
-0.04952,0.06,-0.48
-0.0495,0.06,-0.48
-0.04948,0.09999999,-0.48
-0.04946,0.06,-0.44
-0.04944,0.09999999,-0.48
-0.04942,0.06,-0.48
-0.0494,0.09999999,-0.4
-0.04938,0.09999999,-0.44
-0.04936,0.06,-0.44
-0.04934,0.09999999,-0.44
-0.04932,0.09999999,-0.44
-0.0493,0.09999999,-0.44
-0.04928,0.09999999,-0.44
-0.04926,0.09999999,-0.44
-0.04924,0.09999999,-0.48
-0.04922,0.09999999,-0.4
-0.0492,0.09999999,-0.44
-0.04918,0.09999999,-0.44
-0.04916,0.09999999,-0.44
-0.04914,0.09999999,-0.44
-0.04912,0.09999999,-0.44
-0.0491,0.09999999,-0.4
-0.04908,0.09999999,-0.44
-0.04906,0.06,-0.44
-0.04904,0.14,-0.44
-0.04902,0.14,-0.4
-0.049,0.09999999,-0.44
-0.04898,0.09999999,-0.44
-0.04896,0.14,-0.44
-0.04894,0.14,-0.44
-0.04892,0.18,-0.48
-0.0489,0.14,-0.44
-0.04888,0.14,-0.36
-0.04886,0.14,-0.4
-0.04884,0.14,-0.4
-0.04882,0.14,-0.4
-0.0488,0.18,-0.4
-0.04878,0.14,-0.4
-0.04876,0.14,-0.44
-0.04874,0.14,-0.4
-0.04872,0.14,-0.44
-0.0487,0.18,-0.48
-0.04868,0.18,-0.4
-0.04866,0.14,-0.44
-0.04864,0.18,-0.44
-0.04862,0.22,-0.4
-0.0486,0.14,-0.4
-0.04858,0.14,-0.4
-0.04856,0.18,-0.4
-0.04854,0.18,-0.4
-0.04852,0.14,-0.4
-0.0485,0.18,-0.4
-0.04848,0.18,-0.4
-0.04846,0.22,-0.4
-0.04844,0.22,-0.4
-0.04842,0.18,-0.4
-0.0484,0.22,-0.44
-0.04838,0.18,-0.36
-0.04836,0.22,-0.4
-0.04834,0.22,-0.4
-0.04832,0.22,-0.4
-0.0483,0.22,-0.36
-0.04828,0.22,-0.36
-0.04826,0.22,-0.36
-0.04824,0.22,-0.36
-0.04822,0.18,-0.36
-0.0482,0.22,-0.4
-0.04818,0.22,-0.36
-0.04816,0.22,-0.4
-0.04814,0.22,-0.36
-0.04812,0.22,-0.4
-0.0481,0.22,-0.36
-0.04808,0.22,-0.36
-0.04806,0.22,-0.4
-0.04804,0.26,-0.36
-0.04802,0.26,-0.36
-0.048,0.26,-0.36
-0.04798,0.26,-0.4
-0.04796,0.26,-0.36
-0.04794,0.22,-0.36
-0.04792,0.26,-0.36
-0.0479,0.22,-0.36
-0.04788,0.26,-0.36
-0.04786,0.26,-0.36
-0.04784,0.26,-0.32
-0.04782,0.26,-0.36
-0.0478,0.3,-0.4
-0.04778,0.3,-0.36
-0.04776,0.26,-0.32
-0.04774,0.26,-0.36
-0.04772,0.3,-0.32
-0.0477,0.3,-0.36
-0.04768,0.3,-0.36
-0.04766,0.3,-0.36
-0.04764,0.3,-0.36
-0.04762,0.3,-0.36
-0.0476,0.3,-0.36
-0.04758,0.3,-0.32
-0.04756,0.3,-0.32
-0.04754,0.26,-0.36
-0.04752,0.3,-0.36
-0.0475,0.3,-0.36
-0.04748,0.3,-0.32
-0.04746,0.3,-0.36
-0.04744,0.34,-0.32
-0.04742,0.34,-0.32
-0.0474,0.34,-0.32
-0.04738,0.34,-0.32
-0.04736,0.3,-0.32
-0.04734,0.34,-0.32
-0.04732,0.34,-0.32
-0.0473,0.34,-0.36
-0.04728,0.3,-0.32
-0.04726,0.3,-0.32
-0.04724,0.34,-0.36
-0.04722,0.34,-0.32
-0.0472,0.34,-0.32
-0.04718,0.34,-0.36
-0.04716,0.34,-0.32
-0.04714,0.34,-0.32
-0.04712,0.34,-0.32
-0.0471,0.34,-0.32
-0.04708,0.34,-0.32
-0.04706,0.38,-0.28
-0.04704,0.38,-0.28
-0.04702,0.38,-0.28
-0.047,0.38,-0.32
-0.04698,0.38,-0.28
-0.04696,0.38,-0.28
-0.04694,0.38,-0.32
-0.04692,0.38,-0.28
-0.0469,0.38,-0.28
-0.04688,0.34,-0.28
-0.04686,0.38,-0.32
-0.04684,0.38,-0.28
-0.04682,0.38,-0.32
-0.0468,0.38,-0.28
-0.04678,0.42,-0.28
-0.04676,0.38,-0.32
-0.04674,0.38,-0.32
-0.04672,0.42,-0.28
-0.0467,0.38,-0.28
-0.04668,0.38,-0.28
-0.04666,0.42,-0.28
-0.04664,0.42,-0.28
-0.04662,0.42,-0.24
-0.0466,0.42,-0.28
-0.04658,0.38,-0.28
-0.04656,0.42,-0.28
-0.04654,0.42,-0.24
-0.04652,0.42,-0.28
-0.0465,0.42,-0.28
-0.04648,0.42,-0.24
-0.04646,0.42,-0.24
-0.04644,0.46,-0.28
-0.04642,0.46,-0.24
-0.0464,0.46,-0.24
-0.04638,0.46,-0.24
-0.04636,0.46,-0.24
-0.04634,0.42,-0.24
-0.04632,0.46,-0.24
-0.0463,0.42,-0.28
-0.04628,0.46,-0.24
-0.04626,0.46,-0.28
-0.04624,0.46,-0.24
-0.04622,0.46,-0.24
-0.0462,0.5,-0.24
-0.04618,0.5,-0.28
-0.04616,0.46,-0.24
-0.04614,0.5,-0.24
-0.04612,0.46,-0.24
-0.0461,0.46,-0.24
-0.04608,0.46,-0.2
-0.04606,0.46,-0.24
-0.04604,0.5,-0.24
-0.04602,0.5,-0.24
-0.046,0.5,-0.24
-0.04598,0.5,-0.2
-0.04596,0.5,-0.2
-0.04594,0.5,-0.2
-0.04592,0.5,-0.24
-0.0459,0.46,-0.2
-0.04588,0.5,-0.2
-0.04586,0.5,-0.2
-0.04584,0.5,-0.24
-0.04582,0.5,-0.24
-0.0458,0.5,-0.24
-0.04578,0.5,-0.2
-0.04576,0.54,-0.2
-0.04574,0.5,-0.24
-0.04572,0.5,-0.2
-0.0457,0.54,-0.2
-0.04568,0.54,-0.2
-0.04566,0.5,-0.2
-0.04564,0.54,-0.2
-0.04562,0.54,-0.2
-0.0456,0.54,-0.2
-0.04558,0.54,-0.16
-0.04556,0.54,-0.2
-0.04554,0.5,-0.2
-0.04552,0.54,-0.16
-0.0455,0.54,-0.2
-0.04548,0.58,-0.2
-0.04546,0.54,-0.2
-0.04544,0.54,-0.2
-0.04542,0.54,-0.16
-0.0454,0.58,-0.2
-0.04538,0.54,-0.2
-0.04536,0.54,-0.16
-0.04534,0.54,-0.2
-0.04532,0.58,-0.2
-0.0453,0.58,-0.16
-0.04528,0.58,-0.2
-0.04526,0.54,-0.16
-0.04524,0.58,-0.2
-0.04522,0.58,-0.16
-0.0452,0.58,-0.2
-0.04518,0.62,-0.2
-0.04516,0.54,-0.16
-0.04514,0.58,-0.16
-0.04512,0.58,-0.16
-0.0451,0.58,-0.16
-0.04508,0.58,-0.16
-0.04506,0.58,-0.16
-0.04504,0.62,-0.16
-0.04502,0.58,-0.16
-0.045,0.58,-0.16
-0.04498,0.62,-0.12
-0.04496,0.62,-0.16
-0.04494,0.58,-0.12
-0.04492,0.58,-0.12
-0.0449,0.62,-0.16
-0.04488,0.62,-0.16
-0.04486,0.62,-0.16
-0.04484,0.62,-0.12
-0.04482,0.62,-0.2
-0.0448,0.62,-0.12
-0.04478,0.62,-0.12
-0.04476,0.62,-0.12
-0.04474,0.62,-0.12
-0.04472,0.58,-0.12
-0.0447,0.62,-0.12
-0.04468,0.66,-0.12
-0.04466,0.66,-0.12
-0.04464,0.66,-0.16
-0.04462,0.62,-0.12
-0.0446,0.62,-0.12
-0.04458,0.62,-0.12
-0.04456,0.62,-0.12
-0.04454,0.62,-0.16
-0.04452,0.62,-0.12
-0.0445,0.62,-0.08
-0.04448,0.66,-0.08
-0.04446,0.62,-0.08
-0.04444,0.66,-0.12
-0.04442,0.7,-0.08
-0.0444,0.66,-0.12
-0.04438,0.62,-0.12
-0.04436,0.66,-0.12
-0.04434,0.7,-0.12
-0.04432,0.66,-0.08
-0.0443,0.7,-0.12
-0.04428,0.62,-0.12
-0.04426,0.66,-0.12
-0.04424,0.7,-0.08
-0.04422,0.66,-0.12
-0.0442,0.66,-0.12
-0.04418,0.7,-0.08
-0.04416,0.66,-0.08
-0.04414,0.66,-0.12
-0.04412,0.7,-0.08
-0.0441,0.7,-0.08
-0.04408,0.66,-0.08
-0.04406,0.66,-0.08
-0.04404,0.7,-0.04
-0.04402,0.66,-0.04
-0.044,0.7,-0.08
-0.04398,0.66,-0.08
-0.04396,0.66,-0.08
-0.04394,0.7,-0.08
-0.04392,0.66,-0.08
-0.0439,0.7,-0.08
-0.04388,0.7,-0.08
-0.04386,0.7,-0.04
-0.04384,0.7,-0.04
-0.04382,0.7,-0.04
-0.0438,0.7,-0.08
-0.04378,0.7,-0.04
-0.04376,0.7,-0.04
-0.04374,0.7,-0.04
-0.04372,0.74,-0.04
-0.0437,0.74,-0.04
-0.04368,0.7,-0.04
-0.04366,0.74,-0.04
-0.04364,0.74,0
-0.04362,0.7,-0.04
-0.0436,0.7,-0.04
-0.04358,0.74,-0.04
-0.04356,0.74,-0.04
-0.04354,0.74,-0.04
-0.04352,0.74,-0.04
-0.0435,0.74,0
-0.04348,0.74,-0.04
-0.04346,0.74,-0.04
-0.04344,0.74,-0.04
-0.04342,0.74,0
-0.0434,0.74,0
-0.04338,0.74,0
-0.04336,0.78,-0.04
-0.04334,0.74,0
-0.04332,0.74,-0.04
-0.0433,0.74,0
-0.04328,0.74,0
-0.04326,0.74,0
-0.04324,0.78,0
-0.04322,0.74,0
-0.0432,0.74,0
-0.04318,0.74,0
-0.04316,0.78,0
-0.04314,0.74,0
-0.04312,0.74,0
-0.0431,0.74,-0.04
-0.04308,0.74,0
-0.04306,0.74,0
-0.04304,0.74,-0.04
-0.04302,0.78,0
-0.043,0.78,0
-0.04298,0.78,0.04
-0.04296,0.78,0.04
-0.04294,0.74,0
-0.04292,0.78,0.04
-0.0429,0.78,-0.04
-0.04288,0.74,0
-0.04286,0.74,0
-0.04284,0.78,0
-0.04282,0.74,0
-0.0428,0.82,0
-0.04278,0.78,0.04
-0.04276,0.82,0.04
-0.04274,0.82,0
-0.04272,0.78,0.04
-0.0427,0.82,0.04
-0.04268,0.82,0.04
-0.04266,0.78,0.04
-0.04264,0.78,0.04
-0.04262,0.78,0.04
-0.0426,0.78,0
-0.04258,0.82,0.04
-0.04256,0.82,0.04
-0.04254,0.78,0.04
-0.04252,0.86,0.04
-0.0425,0.82,0
-0.04248,0.86,0.04
-0.04246,0.82,0.08
-0.04244,0.78,0.08
-0.04242,0.82,0.04
-0.0424,0.82,0.08
-0.04238,0.86,0.08
-0.04236,0.82,0.04
-0.04234,0.82,0.04
-0.04232,0.82,0.08
-0.0423,0.82,0.04
-0.04228,0.86,0.08
-0.04226,0.82,0.04
-0.04224,0.82,0.08
-0.04222,0.86,0.04
-0.0422,0.82,0.04
-0.04218,0.86,0.12
-0.04216,0.86,0.08
-0.04214,0.82,0.08
-0.04212,0.82,0.08
-0.0421,0.82,0.08
-0.04208,0.86,0.12
-0.04206,0.82,0.12
-0.04204,0.86,0.08
-0.04202,0.86,0.08
-0.042,0.86,0.08
-0.04198,0.86,0.08
-0.04196,0.86,0.08
-0.04194,0.82,0.08
-0.04192,0.82,0.08
-0.0419,0.86,0.04
-0.04188,0.86,0.08
-0.04186,0.86,0.12
-0.04184,0.82,0.08
-0.04182,0.86,0.12
-0.0418,0.86,0.08
-0.04178,0.86,0.08
-0.04176,0.86,0.12
-0.04174,0.9,0.12
-0.04172,0.86,0.08
-0.0417,0.86,0.12
-0.04168,0.86,0.08
-0.04166,0.86,0.12
-0.04164,0.86,0.12
-0.04162,0.86,0.12
-0.0416,0.86,0.12
-0.04158,0.9,0.12
-0.04156,0.86,0.12
-0.04154,0.86,0.12
-0.04152,0.86,0.12
-0.0415,0.86,0.12
-0.04148,0.86,0.12
-0.04146,0.86,0.12
-0.04144,0.82,0.12
-0.04142,0.9,0.12
-0.0414,0.9,0.12
-0.04138,0.86,0.16
-0.04136,0.9,0.12
-0.04134,0.86,0.12
-0.04132,0.86,0.16
-0.0413,0.9,0.12
-0.04128,0.9,0.12
-0.04126,0.9,0.12
-0.04124,0.9,0.12
-0.04122,0.9,0.16
-0.0412,0.9,0.12
-0.04118,0.86,0.16
-0.04116,0.9,0.16
-0.04114,0.86,0.16
-0.04112,0.94,0.16
-0.0411,0.9,0.16
-0.04108,0.9,0.16
-0.04106,0.9,0.16
-0.04104,0.9,0.16
-0.04102,0.9,0.2
-0.041,0.9,0.16
-0.04098,0.94,0.16
-0.04096,0.94,0.16
-0.04094,0.9,0.16
-0.04092,0.9,0.16
-0.0409,0.9,0.16
-0.04088,0.9,0.16
-0.04086,0.94,0.16
-0.04084,0.9,0.2
-0.04082,0.9,0.12
-0.0408,0.9,0.16
-0.04078,0.9,0.16
-0.04076,0.94,0.16
-0.04074,0.9,0.16
-0.04072,0.9,0.2
-0.0407,0.9,0.2
-0.04068,0.94,0.2
-0.04066,0.94,0.2
-0.04064,0.94,0.2
-0.04062,0.94,0.2
-0.0406,0.94,0.2
-0.04058,0.94,0.2
-0.04056,0.94,0.2
-0.04054,0.94,0.16
-0.04052,0.94,0.2
-0.0405,0.94,0.16
-0.04048,0.94,0.2
-0.04046,0.94,0.16
-0.04044,0.94,0.2
-0.04042,0.9,0.2
-0.0404,0.94,0.2
-0.04038,0.94,0.2
-0.04036,0.9,0.2
-0.04034,0.98,0.2
-0.04032,0.94,0.2
-0.0403,0.94,0.2
-0.04028,0.94,0.2
-0.04026,0.94,0.2
-0.04024,0.94,0.24
-0.04022,0.94,0.24
-0.0402,0.94,0.24
-0.04018,0.94,0.2
-0.04016,0.94,0.24
-0.04014,0.98,0.2
-0.04012,0.94,0.24
-0.0401,0.94,0.24
-0.04008,0.94,0.24
-0.04006,0.94,0.24
-0.04004,0.98,0.24
-0.04002,0.98,0.24
-0.04,0.94,0.24
-0.03998,0.94,0.2
-0.03996,0.98,0.24
-0.03994,0.94,0.28
-0.03992,0.98,0.24
-0.0399,0.98,0.24
-0.03988,0.94,0.28
-0.03986,0.98,0.28
-0.03984,0.94,0.24
-0.03982,0.94,0.28
-0.0398,0.98,0.24
-0.03978,0.94,0.24
-0.03976,0.98,0.24
-0.03974,0.94,0.24
-0.03972,0.94,0.28
-0.0397,0.94,0.28
-0.03968,0.98,0.24
-0.03966,0.98,0.28
-0.03964,0.9,0.28
-0.03962,0.98,0.24
-0.0396,0.98,0.24
-0.03958,0.98,0.28
-0.03956,0.98,0.28
-0.03954,0.98,0.28
-0.03952,0.98,0.28
-0.0395,0.98,0.28
-0.03948,0.98,0.24
-0.03946,0.98,0.24
-0.03944,0.98,0.24
-0.03942,0.94,0.24
-0.0394,0.98,0.32
-0.03938,0.94,0.28
-0.03936,0.98,0.24
-0.03934,1.02,0.32
-0.03932,0.98,0.28
-0.0393,0.98,0.28
-0.03928,0.98,0.28
-0.03926,0.98,0.28
-0.03924,0.98,0.28
-0.03922,0.98,0.28
-0.0392,1.02,0.28
-0.03918,0.98,0.28
-0.03916,0.98,0.28
-0.03914,0.98,0.28
-0.03912,0.98,0.28
-0.0391,0.98,0.28
-0.03908,0.98,0.32
-0.03906,0.98,0.32
-0.03904,0.98,0.32
-0.03902,0.98,0.28
-0.039,0.98,0.32
-0.03898,0.98,0.36
-0.03896,0.98,0.32
-0.03894,0.94,0.32
-0.03892,0.98,0.32
-0.0389,0.98,0.32
-0.03888,1.02,0.32
-0.03886,1.02,0.32
-0.03884,0.98,0.36
-0.03882,0.98,0.32
-0.0388,0.98,0.36
-0.03878,0.98,0.32
-0.03876,1.02,0.32
-0.03874,0.98,0.36
-0.03872,0.98,0.32
-0.0387,0.98,0.32
-0.03868,0.98,0.36
-0.03866,0.98,0.32
-0.03864,0.98,0.32
-0.03862,0.98,0.32
-0.0386,0.98,0.36
-0.03858,0.98,0.36
-0.03856,1.02,0.36
-0.03854,0.98,0.36
-0.03852,0.98,0.36
-0.0385,0.98,0.36
-0.03848,1.02,0.36
-0.03846,0.98,0.36
-0.03844,0.98,0.32
-0.03842,0.98,0.36
-0.0384,0.98,0.32
-0.03838,0.98,0.36
-0.03836,0.98,0.32
-0.03834,0.98,0.36
-0.03832,0.98,0.36
-0.0383,0.98,0.36
-0.03828,1.02,0.36
-0.03826,1.02,0.36
-0.03824,1.02,0.36
-0.03822,1.06,0.36
-0.0382,1.02,0.36
-0.03818,1.06,0.36
-0.03816,0.98,0.36
-0.03814,1.02,0.36
-0.03812,0.98,0.4
-0.0381,1.02,0.4
-0.03808,0.98,0.4
-0.03806,1.02,0.36
-0.03804,1.02,0.4
-0.03802,1.02,0.36
-0.038,1.02,0.36
-0.03798,0.98,0.4
-0.03796,0.98,0.36
-0.03794,1.02,0.36
-0.03792,0.98,0.36
-0.0379,1.02,0.4
-0.03788,0.98,0.36
-0.03786,1.02,0.36
-0.03784,0.98,0.4
-0.03782,1.02,0.4
-0.0378,0.98,0.36
-0.03778,0.98,0.4
-0.03776,0.98,0.4
-0.03774,0.98,0.36
-0.03772,0.98,0.4
-0.0377,1.02,0.44
-0.03768,1.02,0.4
-0.03766,1.02,0.4
-0.03764,1.02,0.4
-0.03762,0.98,0.4
-0.0376,1.02,0.4
-0.03758,1.02,0.4
-0.03756,0.98,0.44
-0.03754,1.02,0.4
-0.03752,0.98,0.4
-0.0375,0.98,0.44
-0.03748,0.98,0.44
-0.03746,1.02,0.44
-0.03744,0.98,0.44
-0.03742,1.02,0.4
-0.0374,0.98,0.4
-0.03738,0.98,0.4
-0.03736,0.98,0.44
-0.03734,1.02,0.4
-0.03732,0.98,0.4
-0.0373,0.98,0.4
-0.03728,1.02,0.44
-0.03726,1.02,0.4
-0.03724,1.02,0.44
-0.03722,0.98,0.44
-0.0372,1.02,0.4
-0.03718,1.02,0.4
-0.03716,0.98,0.44
-0.03714,1.02,0.48
-0.03712,0.98,0.4
-0.0371,0.98,0.44
-0.03708,0.98,0.44
-0.03706,0.98,0.44
-0.03704,1.02,0.44
-0.03702,1.02,0.44
-0.037,1.02,0.44
-0.03698,1.02,0.44
-0.03696,0.98,0.44
-0.03694,1.02,0.44
-0.03692,0.98,0.44
-0.0369,0.98,0.48
-0.03688,1.02,0.44
-0.03686,0.98,0.4
-0.03684,1.02,0.44
-0.03682,1.02,0.44
-0.0368,0.98,0.44
-0.03678,0.98,0.44
-0.03676,1.02,0.44
-0.03674,1.02,0.44
-0.03672,0.98,0.48
-0.0367,1.02,0.48
-0.03668,0.98,0.44
-0.03666,0.98,0.44
-0.03664,1.02,0.44
-0.03662,0.98,0.48
-0.0366,0.98,0.48
-0.03658,1.02,0.44
-0.03656,0.98,0.52
-0.03654,0.98,0.48
-0.03652,0.98,0.44
-0.0365,0.98,0.48
-0.03648,0.98,0.48
-0.03646,0.98,0.52
-0.03644,0.98,0.48
-0.03642,0.98,0.48
-0.0364,0.98,0.48
-0.03638,0.98,0.44
-0.03636,1.02,0.48
-0.03634,0.98,0.48
-0.03632,0.98,0.48
-0.0363,0.98,0.44
-0.03628,0.98,0.48
-0.03626,0.98,0.48
-0.03624,0.98,0.44
-0.03622,1.02,0.48
-0.0362,0.98,0.48
-0.03618,0.98,0.48
-0.03616,0.94,0.44
-0.03614,1.02,0.48
-0.03612,0.98,0.48
-0.0361,0.98,0.48
-0.03608,0.98,0.52
-0.03606,0.98,0.48
-0.03604,0.98,0.48
-0.03602,0.98,0.48
-0.036,0.98,0.52
-0.03598,0.98,0.48
-0.03596,0.94,0.52
-0.03594,0.98,0.48
-0.03592,0.98,0.48
-0.0359,1.02,0.48
-0.03588,0.98,0.48
-0.03586,0.98,0.52
-0.03584,0.94,0.52
-0.03582,0.98,0.48
-0.0358,0.94,0.52
-0.03578,0.98,0.52
-0.03576,0.98,0.52
-0.03574,0.98,0.52
-0.03572,0.98,0.52
-0.0357,0.98,0.48
-0.03568,0.98,0.52
-0.03566,0.98,0.48
-0.03564,0.98,0.48
-0.03562,0.9,0.52
-0.0356,0.94,0.52
-0.03558,0.94,0.52
-0.03556,0.94,0.48
-0.03554,0.94,0.52
-0.03552,0.98,0.52
-0.0355,0.98,0.52
-0.03548,0.98,0.52
-0.03546,0.98,0.52
-0.03544,0.98,0.52
-0.03542,0.94,0.52
-0.0354,0.98,0.52
-0.03538,0.98,0.52
-0.03536,0.98,0.48
-0.03534,0.94,0.52
-0.03532,0.94,0.52
-0.0353,0.94,0.52
-0.03528,0.98,0.52
-0.03526,0.94,0.52
-0.03524,0.98,0.52
-0.03522,0.94,0.56
-0.0352,0.94,0.56
-0.03518,0.94,0.52
-0.03516,0.94,0.56
-0.03514,0.98,0.56
-0.03512,0.94,0.56
-0.0351,0.94,0.52
-0.03508,0.94,0.52
-0.03506,0.9,0.56
-0.03504,0.94,0.56
-0.03502,0.94,0.56
-0.035,0.98,0.56
-0.03498,0.9,0.56
-0.03496,0.94,0.56
-0.03494,0.98,0.56
-0.03492,0.94,0.56
-0.0349,0.98,0.56
-0.03488,0.94,0.52
-0.03486,0.94,0.56
-0.03484,0.94,0.56
-0.03482,0.94,0.56
-0.0348,0.9,0.52
-0.03478,0.94,0.56
-0.03476,0.94,0.56
-0.03474,0.9,0.56
-0.03472,0.9,0.56
-0.0347,0.94,0.56
-0.03468,0.94,0.56
-0.03466,0.94,0.56
-0.03464,0.9,0.56
-0.03462,0.94,0.56
-0.0346,0.9,0.56
-0.03458,0.9,0.56
-0.03456,0.9,0.56
-0.03454,0.94,0.56
-0.03452,0.94,0.6
-0.0345,0.94,0.56
-0.03448,0.94,0.56
-0.03446,0.94,0.56
-0.03444,0.94,0.6
-0.03442,0.9,0.56
-0.0344,0.94,0.6
-0.03438,0.94,0.6
-0.03436,0.9,0.56
-0.03434,0.94,0.52
-0.03432,0.9,0.56
-0.0343,0.9,0.56
